#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: DDiscovery
#Serial Number: SN:210321B0F45A
#Date Time: 2022-08-29 19:34:50.492
#Sample rate: 1e+08Hz
#Samples: 32768

Time (s);ADDR;VBLK;W3A09;NMI;IRQ;IMS;W3A0A;FIRQ;BLK
-3.416e-05;h1EDF;1;0;0;1;1;1;1;1
-3.415e-05;h1EDF;1;0;0;1;1;1;1;1
-3.414e-05;h1EDF;1;0;0;1;1;1;1;1
-3.413e-05;h1EDF;1;0;0;1;1;1;1;1
-3.412e-05;h1EDF;1;0;0;1;1;1;1;1
-3.411e-05;h1EDF;1;0;0;1;1;1;1;1
-3.41e-05;h1EDF;1;0;0;1;1;1;1;1
-3.409e-05;h1EDF;1;0;0;1;1;1;1;1
-3.408e-05;h1EDF;1;0;0;1;1;1;1;1
-3.407e-05;h1EDF;1;0;0;1;1;1;1;1
-3.406e-05;h1EDF;1;0;0;1;1;1;1;1
-3.405e-05;h1EDF;1;0;0;1;1;1;1;1
-3.404e-05;h1EF7;1;0;0;1;1;1;1;1
-3.403e-05;h1EE0;1;0;0;1;1;1;1;1
-3.402e-05;h1EE0;1;0;0;1;1;1;1;1
-3.401e-05;h1EE0;1;0;0;1;1;1;1;1
-3.4e-05;h1EE0;1;0;0;1;1;1;1;1
-3.399e-05;h1EE0;1;0;0;1;1;1;1;1
-3.398e-05;h1EE0;1;0;0;1;1;1;1;1
-3.397e-05;h1EE0;1;0;0;1;1;1;1;1
-3.396e-05;h1EE0;1;0;0;1;1;1;1;1
-3.395e-05;h1EE0;1;0;0;1;1;1;1;1
-3.394e-05;h1EE0;1;0;0;1;1;1;1;1
-3.393e-05;h1EE0;1;0;0;1;1;1;1;1
-3.392e-05;h1EE0;1;0;0;1;1;1;1;1
-3.391e-05;h1EE0;1;0;0;1;1;1;1;1
-3.39e-05;h1EE0;1;0;0;1;1;1;1;1
-3.389e-05;h1EE0;1;0;0;1;1;1;1;1
-3.388e-05;h1EE0;1;0;0;1;1;1;1;1
-3.387e-05;h1EE0;1;0;0;1;1;1;1;1
-3.386e-05;h1EE0;1;0;0;1;1;1;1;1
-3.385e-05;h1EE0;1;0;0;1;1;1;1;1
-3.384e-05;h1EE0;1;0;0;1;1;1;1;1
-3.383e-05;h1EE0;1;0;0;1;1;1;1;1
-3.382e-05;h1EE0;1;0;0;1;1;1;1;1
-3.381e-05;h1EE0;1;0;0;1;1;1;1;1
-3.38e-05;h1EE0;1;0;0;1;1;1;1;1
-3.379e-05;h1EE0;1;0;0;1;1;1;1;1
-3.378e-05;h1EE0;1;0;0;1;1;1;1;1
-3.377e-05;h1EE0;1;0;0;1;1;1;1;1
-3.376e-05;h1EE0;1;0;0;1;1;1;1;1
-3.375e-05;h1EE0;1;0;0;1;1;1;1;1
-3.374e-05;h1EE0;1;0;0;1;1;1;1;1
-3.373e-05;h1EE0;1;0;0;1;1;1;1;1
-3.372e-05;h1EE0;1;0;0;1;1;1;1;1
-3.371e-05;h1EE0;1;0;0;1;1;1;1;1
-3.37e-05;h1EE0;1;0;0;1;1;1;1;1
-3.369e-05;h1EE0;1;0;0;1;1;1;1;1
-3.368e-05;h1EE0;1;0;0;1;1;1;1;1
-3.367e-05;h1EE0;1;0;0;1;1;1;1;1
-3.366e-05;h1EE0;1;0;0;1;1;1;1;1
-3.365e-05;h1EE0;1;0;0;1;1;1;1;1
-3.364e-05;h1EE0;1;0;0;1;1;1;1;1
-3.363e-05;h1EE0;1;0;0;1;1;1;1;1
-3.362e-05;h1EE0;1;0;0;1;1;1;1;1
-3.361e-05;h1EE0;1;0;0;1;1;1;1;1
-3.36e-05;h1EE0;1;0;0;1;1;1;1;1
-3.359e-05;h1EE0;1;0;0;1;1;1;1;1
-3.358e-05;h1EE0;1;0;0;1;1;1;1;1
-3.357e-05;h1EE0;1;0;0;1;1;1;1;1
-3.356e-05;h1EE0;1;0;0;1;1;1;1;1
-3.355e-05;h1EE0;1;0;0;1;1;1;1;1
-3.354e-05;h1EE0;1;0;0;1;1;1;1;1
-3.353e-05;h1EE0;1;0;0;1;1;1;1;1
-3.352e-05;h1EE0;1;0;0;1;1;1;1;1
-3.351e-05;h1EE0;1;0;0;1;1;1;1;1
-3.35e-05;h1EE0;1;0;0;1;1;1;1;1
-3.349e-05;h1EE0;1;0;0;1;1;1;1;1
-3.348e-05;h1EE0;1;0;0;1;1;1;1;1
-3.347e-05;h1EE0;1;0;0;1;1;1;1;1
-3.346e-05;h1EE0;1;0;0;1;1;1;1;1
-3.345e-05;h1EE0;1;0;0;1;1;1;1;1
-3.344e-05;h1EE0;1;0;0;1;1;1;1;1
-3.343e-05;h1EE0;1;0;0;1;1;1;1;1
-3.342e-05;h1EE0;1;0;0;1;1;1;1;1
-3.341e-05;h1EE0;1;0;0;1;1;1;1;1
-3.34e-05;h1EE0;1;0;0;1;1;1;1;1
-3.339e-05;h1EE0;1;0;0;1;1;1;1;1
-3.338e-05;h1EE0;1;0;0;1;1;1;1;1
-3.337e-05;h1EE0;1;0;0;1;1;1;1;1
-3.336e-05;hFFFF;1;0;0;1;1;1;1;1
-3.335e-05;hFFFF;1;0;0;1;1;1;1;1
-3.334e-05;hFFFF;1;0;0;1;1;1;1;1
-3.333e-05;hFFFF;1;0;0;1;1;1;1;1
-3.332e-05;hFFFF;1;0;0;1;1;1;1;1
-3.331e-05;hFFFF;1;0;0;1;1;1;1;1
-3.33e-05;hFFFF;1;0;0;1;1;1;1;1
-3.329e-05;hFFFF;1;0;0;1;1;1;1;1
-3.328e-05;hFFFF;1;0;0;1;1;1;1;1
-3.327e-05;hFFFF;1;0;0;1;1;1;1;1
-3.326e-05;hFFFF;1;0;0;1;1;1;1;1
-3.325e-05;hFFFF;1;0;0;1;1;1;1;1
-3.324e-05;hFFFF;1;0;0;1;1;1;1;1
-3.323e-05;hFFFF;1;0;0;1;1;1;1;1
-3.322e-05;hFFFF;1;0;0;1;1;1;1;1
-3.321e-05;hFFFF;1;0;0;1;1;1;1;1
-3.32e-05;hFFFF;1;0;0;1;1;1;1;1
-3.319e-05;hFFFF;1;0;0;1;1;1;1;1
-3.318e-05;hFFFF;1;0;0;1;1;1;1;1
-3.317e-05;hFFFF;1;0;0;1;1;1;1;1
-3.316e-05;hFFFF;1;0;0;1;1;1;1;1
-3.315e-05;hFFFF;1;0;0;1;1;1;1;1
-3.314e-05;hFFFF;1;0;0;1;1;1;1;1
-3.313e-05;hFFFF;1;0;0;1;1;1;1;1
-3.312e-05;hFFFF;1;0;0;1;1;1;1;1
-3.311e-05;hFFFF;1;0;0;1;1;1;1;1
-3.31e-05;hFFFF;1;0;0;1;1;1;1;1
-3.309e-05;hFFFF;1;0;0;1;1;1;1;1
-3.308e-05;hFFFF;1;0;0;1;1;1;1;1
-3.307e-05;hFFFF;1;0;0;1;1;1;1;1
-3.306e-05;hFFFF;1;0;0;1;1;1;1;1
-3.305e-05;hFFFF;1;0;0;1;1;1;1;1
-3.304e-05;hFFFF;1;0;0;1;1;1;1;1
-3.303e-05;hFFFF;1;0;0;1;1;1;1;1
-3.302e-05;hFFFF;1;0;0;1;1;1;1;1
-3.301e-05;hFFFF;1;0;0;1;1;1;1;1
-3.3e-05;hFFFF;1;0;0;1;1;1;1;1
-3.299e-05;hFFFF;1;0;0;1;1;1;1;1
-3.298e-05;hFFFF;1;0;0;1;1;1;1;1
-3.297e-05;hFFFF;1;0;0;1;1;1;1;1
-3.296e-05;hFFFF;1;0;0;1;1;1;1;1
-3.295e-05;hFFFF;1;0;0;1;1;1;1;1
-3.294e-05;hFFFF;1;0;0;1;1;1;1;1
-3.293e-05;hFFFF;1;0;0;1;1;1;1;1
-3.292e-05;hFFFF;1;0;0;1;1;1;1;1
-3.291e-05;hFFFF;1;0;0;1;1;1;1;1
-3.29e-05;hFFFF;1;0;0;1;1;1;1;1
-3.289e-05;hFFFF;1;0;0;1;1;1;1;1
-3.288e-05;hFFFF;1;0;0;1;1;1;1;1
-3.287e-05;hFFFF;1;0;0;1;1;1;1;1
-3.286e-05;hFFFF;1;0;0;1;1;1;1;1
-3.285e-05;hFFFF;1;0;0;1;1;1;1;1
-3.284e-05;hFFFF;1;0;0;1;1;1;1;1
-3.283e-05;hFFFF;1;0;0;1;1;1;1;1
-3.282e-05;hFFFF;1;0;0;1;1;1;1;1
-3.281e-05;hFFFF;1;0;0;1;1;1;1;1
-3.28e-05;hFFFF;1;0;0;1;1;1;1;1
-3.279e-05;hFFFF;1;0;0;1;1;1;1;1
-3.278e-05;hFFFF;1;0;0;1;1;1;1;1
-3.277e-05;hFFFF;1;0;0;1;1;1;1;1
-3.276e-05;hFFFF;1;0;0;1;1;1;1;1
-3.275e-05;hFFFF;1;0;0;1;1;1;1;1
-3.274e-05;hFFFF;1;0;0;1;1;1;1;1
-3.273e-05;hFFFF;1;0;0;1;1;1;1;1
-3.272e-05;hFFFF;1;0;0;1;1;1;1;1
-3.271e-05;hFFFF;1;0;0;1;1;1;1;1
-3.27e-05;h80AD;1;1;0;1;1;1;1;1
-3.269e-05;h80AD;1;0;0;1;1;1;1;1
-3.268e-05;h80AD;1;0;0;1;1;1;1;1
-3.267e-05;h80AD;1;0;0;1;1;1;1;1
-3.266e-05;h80AD;1;0;0;1;1;1;1;1
-3.265e-05;h80AD;1;0;0;1;1;1;1;1
-3.264e-05;h80AD;1;0;0;1;1;1;1;1
-3.263e-05;h80AD;1;0;0;1;1;1;1;1
-3.262e-05;h80AD;1;0;0;1;1;1;1;1
-3.261e-05;h80AD;1;0;0;1;1;1;1;1
-3.26e-05;h80AD;1;0;0;1;1;1;1;1
-3.259e-05;h80AD;1;0;0;1;1;1;1;1
-3.258e-05;h80AD;1;0;0;1;1;1;1;1
-3.257e-05;h80AD;1;0;0;1;1;1;1;1
-3.256e-05;h80AD;1;0;0;1;1;1;1;1
-3.255e-05;h80AD;1;0;0;1;1;1;1;1
-3.254e-05;h80AD;1;0;0;1;1;1;1;1
-3.253e-05;h80AD;1;0;0;1;1;1;1;1
-3.252e-05;h80AD;1;0;0;1;1;1;1;1
-3.251e-05;h80AD;1;0;0;1;1;1;1;1
-3.25e-05;h80AD;1;0;0;1;1;1;1;1
-3.249e-05;h80AD;1;0;0;1;1;1;1;1
-3.248e-05;h80AD;1;0;0;1;1;1;1;1
-3.247e-05;h80AD;1;0;0;1;1;1;1;1
-3.246e-05;h80AD;1;0;0;1;1;1;1;1
-3.245e-05;h80AD;1;0;0;1;1;1;1;1
-3.244e-05;h80AD;1;0;0;1;1;1;1;1
-3.243e-05;h80AD;1;0;0;1;1;1;1;1
-3.242e-05;h80AD;1;0;0;1;1;1;1;1
-3.241e-05;h80AD;1;0;0;1;1;1;1;1
-3.24e-05;h80AD;1;0;0;1;1;1;1;1
-3.239e-05;h80AD;1;0;0;1;1;1;1;1
-3.238e-05;h80AD;1;0;0;1;1;1;1;1
-3.237e-05;h80AD;1;0;0;1;1;1;1;1
-3.236e-05;h80AD;1;0;0;1;1;1;1;1
-3.235e-05;h80AD;1;0;0;1;1;1;1;1
-3.234e-05;h80AD;1;0;0;1;1;1;1;1
-3.233e-05;h80AD;1;0;0;1;1;1;1;1
-3.232e-05;h80AD;1;0;0;1;1;1;1;1
-3.231e-05;h80AD;1;0;0;1;1;1;1;1
-3.23e-05;h80AD;1;0;0;1;1;1;1;1
-3.229e-05;h80AD;1;0;0;1;1;1;1;1
-3.228e-05;h80AD;1;0;0;1;1;1;1;1
-3.227e-05;h80AD;1;0;0;1;1;1;1;1
-3.226e-05;h80AD;1;0;0;1;1;1;1;1
-3.225e-05;h80AD;1;0;0;1;1;1;1;1
-3.224e-05;h80AD;1;0;0;1;1;1;1;1
-3.223e-05;h80AD;1;0;0;1;1;1;1;1
-3.222e-05;h80AD;1;0;0;1;1;1;1;1
-3.221e-05;h80AD;1;0;0;1;1;1;1;1
-3.22e-05;h80AD;1;0;0;1;1;1;1;1
-3.219e-05;h80AD;1;0;0;1;1;1;1;1
-3.218e-05;h80AD;1;0;0;1;1;1;1;1
-3.217e-05;h80AD;1;0;0;1;1;1;1;1
-3.216e-05;h80AD;1;0;0;1;1;1;1;1
-3.215e-05;h80AD;1;0;0;1;1;1;1;1
-3.214e-05;h80AD;1;0;0;1;1;1;1;1
-3.213e-05;h80AD;1;0;0;1;1;1;1;1
-3.212e-05;h80AD;1;0;0;1;1;1;1;1
-3.211e-05;h80AD;1;0;0;1;1;1;1;1
-3.21e-05;h80AD;1;0;0;1;1;1;1;1
-3.209e-05;h80AD;1;0;0;1;1;1;1;1
-3.208e-05;h80AD;1;0;0;1;1;1;1;1
-3.207e-05;h80AD;1;0;0;1;1;1;1;1
-3.206e-05;h80AD;1;0;0;1;1;1;1;1
-3.205e-05;h80AD;1;0;0;1;1;1;1;1
-3.204e-05;h80AD;1;0;0;1;1;1;1;1
-3.203e-05;h80AE;1;0;0;1;1;1;1;1
-3.202e-05;h80AE;1;0;0;1;1;1;1;1
-3.201e-05;h80AE;1;0;0;1;1;1;1;1
-3.2e-05;h80AE;1;0;0;1;1;1;1;1
-3.199e-05;h80AE;1;0;0;1;1;1;1;1
-3.198e-05;h80AE;1;0;0;1;1;1;1;1
-3.197e-05;h80AE;1;0;0;1;1;1;1;1
-3.196e-05;h80AE;1;0;0;1;1;1;1;1
-3.195e-05;h80AE;1;0;0;1;1;1;1;1
-3.194e-05;h80AE;1;0;0;1;1;1;1;1
-3.193e-05;h80AE;1;0;0;1;1;1;1;1
-3.192e-05;h80AE;1;0;0;1;1;1;1;1
-3.191e-05;h80AE;1;0;0;1;1;1;1;1
-3.19e-05;h80AE;1;0;0;1;1;1;1;1
-3.189e-05;h80AE;1;0;0;1;1;1;1;1
-3.188e-05;h80AE;1;0;0;1;1;1;1;1
-3.187e-05;h80AE;1;0;0;1;1;1;1;1
-3.186e-05;h80AE;1;0;0;1;1;1;1;1
-3.185e-05;h80AE;1;0;0;1;1;1;1;1
-3.184e-05;h80AE;1;0;0;1;1;1;1;1
-3.183e-05;h80AE;1;0;0;1;1;1;1;1
-3.182e-05;h80AE;1;0;0;1;1;1;1;1
-3.181e-05;h80AE;1;0;0;1;1;1;1;1
-3.18e-05;h80AE;1;0;0;1;1;1;1;1
-3.179e-05;h80AE;1;0;0;1;1;1;1;1
-3.178e-05;h80AE;1;0;0;1;1;1;1;1
-3.177e-05;h80AE;1;0;0;1;1;1;1;1
-3.176e-05;h80AE;1;0;0;1;1;1;1;1
-3.175e-05;h80AE;1;0;0;1;1;1;1;1
-3.174e-05;h80AE;1;0;0;1;1;1;1;1
-3.173e-05;h80AE;1;0;0;1;1;1;1;1
-3.172e-05;h80AE;1;0;0;1;1;1;1;1
-3.171e-05;h80AE;1;0;0;1;1;1;1;1
-3.17e-05;h80AE;1;0;0;1;1;1;1;1
-3.169e-05;h80AE;1;0;0;1;1;1;1;1
-3.168e-05;h80AE;1;0;0;1;1;1;1;1
-3.167e-05;h80AE;1;0;0;1;1;1;1;1
-3.166e-05;h80AE;1;0;0;1;1;1;1;1
-3.165e-05;h80AE;1;0;0;1;1;1;1;1
-3.164e-05;h80AE;1;0;0;1;1;1;1;1
-3.163e-05;h80AE;1;0;0;1;1;1;1;1
-3.162e-05;h80AE;1;0;0;1;1;1;1;1
-3.161e-05;h80AE;1;0;0;1;1;1;1;1
-3.16e-05;h80AE;1;0;0;1;1;1;1;1
-3.159e-05;h80AE;1;0;0;1;1;1;1;1
-3.158e-05;h80AE;1;0;0;1;1;1;1;1
-3.157e-05;h80AE;1;0;0;1;1;1;1;1
-3.156e-05;h80AE;1;0;0;1;1;1;1;1
-3.155e-05;h80AE;1;0;0;1;1;1;1;1
-3.154e-05;h80AE;1;0;0;1;1;1;1;1
-3.153e-05;h80AE;1;0;0;1;1;1;1;1
-3.152e-05;h80AE;1;0;0;1;1;1;1;1
-3.151e-05;h80AE;1;0;0;1;1;1;1;1
-3.15e-05;h80AE;1;0;0;1;1;1;1;1
-3.149e-05;h80AE;1;0;0;1;1;1;1;1
-3.148e-05;h80AE;1;0;0;1;1;1;1;1
-3.147e-05;h80AE;1;0;0;1;1;1;1;1
-3.146e-05;h80AE;1;0;0;1;1;1;1;1
-3.145e-05;h80AE;1;0;0;1;1;1;1;1
-3.144e-05;h80AE;1;0;0;1;1;1;1;1
-3.143e-05;h80AE;1;0;0;1;1;1;1;1
-3.142e-05;h80AE;1;0;0;1;1;1;1;1
-3.141e-05;h80AE;1;0;0;1;1;1;1;1
-3.14e-05;h80AE;1;0;0;1;1;1;1;1
-3.139e-05;h80AE;1;0;0;1;1;1;1;1
-3.138e-05;h80AE;1;0;0;1;1;1;1;1
-3.137e-05;h80AE;1;0;0;1;1;1;1;1
-3.136e-05;hFFFF;1;0;0;1;1;1;1;1
-3.135e-05;hFFFF;1;0;0;1;1;1;1;1
-3.134e-05;hFFFF;1;0;0;1;1;1;1;1
-3.133e-05;hFFFF;1;0;0;1;1;1;1;1
-3.132e-05;hFFFF;1;1;0;1;1;1;1;1
-3.131e-05;hFFFF;1;0;0;1;1;1;1;1
-3.13e-05;hFFFF;1;0;0;1;1;1;1;1
-3.129e-05;hFFFF;1;0;0;1;1;1;1;1
-3.128e-05;hFFFF;1;0;0;1;1;1;1;1
-3.127e-05;hFFFF;1;0;0;1;1;1;1;1
-3.126e-05;hFFFF;1;0;0;1;1;1;1;1
-3.125e-05;hFFFF;1;0;0;1;1;1;1;1
-3.124e-05;hFFFF;1;0;0;1;1;1;1;1
-3.123e-05;hFFFF;1;0;0;1;1;1;1;1
-3.122e-05;hFFFF;1;0;0;1;1;1;1;1
-3.121e-05;hFFFF;1;0;0;1;1;1;1;1
-3.12e-05;hFFFF;1;0;0;1;1;1;1;1
-3.119e-05;hFFFF;1;0;0;1;1;1;1;1
-3.118e-05;hFFFF;1;0;0;1;1;1;1;1
-3.117e-05;hFFFF;1;0;0;1;1;1;1;1
-3.116e-05;hFFFF;1;0;0;1;1;1;1;1
-3.115e-05;hFFFF;1;0;0;1;1;1;1;1
-3.114e-05;hFFFF;1;0;0;1;1;1;1;1
-3.113e-05;hFFFF;1;0;0;1;1;1;1;1
-3.112e-05;hFFFF;1;0;0;1;1;1;1;1
-3.111e-05;hFFFF;1;0;0;1;1;1;1;1
-3.11e-05;hFFFF;1;0;0;1;1;1;1;1
-3.109e-05;hFFFF;1;0;0;1;1;1;1;1
-3.108e-05;hFFFF;1;0;0;1;1;1;1;1
-3.107e-05;hFFFF;1;0;0;1;1;1;1;1
-3.106e-05;hFFFF;1;0;0;1;1;1;1;1
-3.105e-05;hFFFF;1;0;0;1;1;1;1;1
-3.104e-05;hFFFF;1;0;0;1;1;1;1;1
-3.103e-05;hFFFF;1;0;0;1;1;1;1;1
-3.102e-05;hFFFF;1;0;0;1;1;1;1;1
-3.101e-05;hFFFF;1;0;0;1;1;1;1;1
-3.1e-05;hFFFF;1;0;0;1;1;1;1;1
-3.099e-05;hFFFF;1;0;0;1;1;1;1;1
-3.098e-05;hFFFF;1;0;0;1;1;1;1;1
-3.097e-05;hFFFF;1;0;0;1;1;1;1;1
-3.096e-05;hFFFF;1;0;0;1;1;1;1;1
-3.095e-05;hFFFF;1;0;0;1;1;1;1;1
-3.094e-05;hFFFF;1;0;0;1;1;1;1;1
-3.093e-05;hFFFF;1;0;0;1;1;1;1;1
-3.092e-05;hFFFF;1;0;0;1;1;1;1;1
-3.091e-05;hFFFF;1;0;0;1;1;1;1;1
-3.09e-05;hFFFF;1;0;0;1;1;1;1;1
-3.089e-05;hFFFF;1;0;0;1;1;1;1;1
-3.088e-05;hFFFF;1;0;0;1;1;1;1;1
-3.087e-05;hFFFF;1;0;0;1;1;1;1;1
-3.086e-05;hFFFF;1;0;0;1;1;1;1;1
-3.085e-05;hFFFF;1;0;0;1;1;1;1;1
-3.084e-05;hFFFF;1;0;0;1;1;1;1;1
-3.083e-05;hFFFF;1;0;0;1;1;1;1;1
-3.082e-05;hFFFF;1;0;0;1;1;1;1;1
-3.081e-05;hFFFF;1;0;0;1;1;1;1;1
-3.08e-05;hFFFF;1;0;0;1;1;1;1;1
-3.079e-05;hFFFF;1;0;0;1;1;1;1;1
-3.078e-05;hFFFF;1;0;0;1;1;1;1;1
-3.077e-05;hFFFF;1;0;0;1;1;1;1;1
-3.076e-05;hFFFF;1;0;0;1;1;1;1;1
-3.075e-05;hFFFF;1;0;0;1;1;1;1;1
-3.074e-05;hFFFF;1;0;0;1;1;1;1;1
-3.073e-05;hFFFF;1;0;0;1;1;1;1;1
-3.072e-05;hFFFF;1;0;0;1;1;1;1;1
-3.071e-05;hFFFF;1;0;0;1;1;1;1;1
-3.07e-05;h003F;1;1;0;1;1;1;1;1
-3.069e-05;h003D;1;0;0;1;1;1;1;1
-3.068e-05;h003D;1;0;0;1;1;1;1;1
-3.067e-05;h003D;1;0;0;1;1;1;1;1
-3.066e-05;h003D;1;0;0;1;1;1;1;1
-3.065e-05;h003D;1;0;0;1;1;1;1;1
-3.064e-05;h003D;1;0;0;1;1;1;1;1
-3.063e-05;h003D;1;0;0;1;1;1;1;1
-3.062e-05;h003D;1;0;0;1;1;1;1;1
-3.061e-05;h003D;1;0;0;1;1;1;1;1
-3.06e-05;h003D;1;0;0;1;1;1;1;1
-3.059e-05;h003D;1;0;0;1;1;1;1;1
-3.058e-05;h003D;1;0;0;1;1;1;1;1
-3.057e-05;h003D;1;0;0;1;1;1;1;1
-3.056e-05;h003D;1;0;0;1;1;1;1;1
-3.055e-05;h003D;1;0;0;1;1;1;1;1
-3.054e-05;h003D;1;0;0;1;1;1;1;1
-3.053e-05;h003D;1;0;0;1;1;1;1;1
-3.052e-05;h003D;1;0;0;1;1;1;1;1
-3.051e-05;h003D;1;0;0;1;1;1;1;1
-3.05e-05;h003D;1;0;0;1;1;1;1;1
-3.049e-05;h003D;1;0;0;1;1;1;1;1
-3.048e-05;h003D;1;0;0;1;1;1;1;1
-3.047e-05;h003D;1;0;0;1;1;1;1;1
-3.046e-05;h003D;1;0;0;1;1;1;1;1
-3.045e-05;h003D;1;0;0;1;1;1;1;1
-3.044e-05;h003D;1;0;0;1;1;1;1;1
-3.043e-05;h003D;1;0;0;1;1;1;1;1
-3.042e-05;h003D;1;0;0;1;1;1;1;1
-3.041e-05;h003D;1;0;0;1;1;1;1;1
-3.04e-05;h003D;1;0;0;1;1;1;1;1
-3.039e-05;h003D;1;0;0;1;1;1;1;1
-3.038e-05;h003D;1;0;0;1;1;1;1;1
-3.037e-05;h003D;1;0;0;1;1;1;1;1
-3.036e-05;h003D;1;0;0;1;1;1;1;1
-3.035e-05;h003D;1;0;0;1;1;1;1;1
-3.034e-05;h003D;1;0;0;1;1;1;1;1
-3.033e-05;h003D;1;0;0;1;1;1;1;1
-3.032e-05;h003D;1;0;0;1;1;1;1;1
-3.031e-05;h003D;1;0;0;1;1;1;1;1
-3.03e-05;h003D;1;0;0;1;1;1;1;1
-3.029e-05;h003D;1;0;0;1;1;1;1;1
-3.028e-05;h003D;1;0;0;1;1;1;1;1
-3.027e-05;h003D;1;0;0;1;1;1;1;1
-3.026e-05;h003D;1;0;0;1;1;1;1;1
-3.025e-05;h003D;1;0;0;1;1;1;1;1
-3.024e-05;h003D;1;0;0;1;1;1;1;1
-3.023e-05;h003D;1;0;0;1;1;1;1;1
-3.022e-05;h003D;1;0;0;1;1;1;1;1
-3.021e-05;h003D;1;0;0;1;1;1;1;1
-3.02e-05;h003D;1;0;0;1;1;1;1;1
-3.019e-05;h003D;1;0;0;1;1;1;1;1
-3.018e-05;h003D;1;0;0;1;1;1;1;1
-3.017e-05;h003D;1;0;0;1;1;1;1;1
-3.016e-05;h003D;1;0;0;1;1;1;1;1
-3.015e-05;h003D;1;0;0;1;1;1;1;1
-3.014e-05;h003D;1;0;0;1;1;1;1;1
-3.013e-05;h003D;1;0;0;1;1;1;1;1
-3.012e-05;h003D;1;0;0;1;1;1;1;1
-3.011e-05;h003D;1;0;0;1;1;1;1;1
-3.01e-05;h003D;1;0;0;1;1;1;1;1
-3.009e-05;h003D;1;0;0;1;1;1;1;1
-3.008e-05;h003D;1;0;0;1;1;1;1;1
-3.007e-05;h003D;1;0;0;1;1;1;1;1
-3.006e-05;h003D;1;0;0;1;1;1;1;1
-3.005e-05;h003D;1;0;0;1;1;1;1;1
-3.004e-05;h003D;1;0;0;1;1;1;1;1
-3.003e-05;h80AF;1;0;0;1;1;1;1;1
-3.002e-05;h80AF;1;0;0;1;1;1;1;1
-3.001e-05;h80AF;1;0;0;1;1;1;1;1
-3e-05;h80AF;1;0;0;1;1;1;1;1
-2.999e-05;h80AF;1;0;0;1;1;1;1;1
-2.998e-05;h80AF;1;0;0;1;1;1;1;1
-2.997e-05;h80AF;1;0;0;1;1;1;1;1
-2.996e-05;h80AF;1;0;0;1;1;1;1;1
-2.995e-05;h80AF;1;0;0;1;1;1;1;1
-2.994e-05;h80AF;1;0;0;1;1;1;1;1
-2.993e-05;h80AF;1;0;0;1;1;1;1;1
-2.992e-05;h80AF;1;0;0;1;1;1;1;1
-2.991e-05;h80AF;1;0;0;1;1;1;1;1
-2.99e-05;h80AF;1;0;0;1;1;1;1;1
-2.989e-05;h80AF;1;0;0;1;1;1;1;1
-2.988e-05;h80AF;1;0;0;1;1;1;1;1
-2.987e-05;h80AF;1;0;0;1;1;1;1;1
-2.986e-05;h80AF;1;0;0;1;1;1;1;1
-2.985e-05;h80AF;1;0;0;1;1;1;1;1
-2.984e-05;h80AF;1;0;0;1;1;1;1;1
-2.983e-05;h80AF;1;0;0;1;1;1;1;1
-2.982e-05;h80AF;1;0;0;1;1;1;1;1
-2.981e-05;h80AF;1;0;0;1;1;1;1;1
-2.98e-05;h80AF;1;0;0;1;1;1;1;1
-2.979e-05;h80AF;1;0;0;1;1;1;1;1
-2.978e-05;h80AF;1;0;0;1;1;1;1;1
-2.977e-05;h80AF;1;0;0;1;1;1;1;1
-2.976e-05;h80AF;1;0;0;1;1;1;1;1
-2.975e-05;h80AF;1;0;0;1;1;1;1;1
-2.974e-05;h80AF;1;0;0;1;1;1;1;1
-2.973e-05;h80AF;1;0;0;1;1;1;1;1
-2.972e-05;h80AF;1;0;0;1;1;1;1;1
-2.971e-05;h80AF;1;0;0;1;1;1;1;1
-2.97e-05;h80AF;1;0;0;1;1;1;1;1
-2.969e-05;h80AF;1;0;0;1;1;1;1;1
-2.968e-05;h80AF;1;0;0;1;1;1;1;1
-2.967e-05;h80AF;1;0;0;1;1;1;1;1
-2.966e-05;h80AF;1;0;0;1;1;1;1;1
-2.965e-05;h80AF;1;0;0;1;1;1;1;1
-2.964e-05;h80AF;1;0;0;1;1;1;1;1
-2.963e-05;h80AF;1;0;0;1;1;1;1;1
-2.962e-05;h80AF;1;0;0;1;1;1;1;1
-2.961e-05;h80AF;1;0;0;1;1;1;1;1
-2.96e-05;h80AF;1;0;0;1;1;1;1;1
-2.959e-05;h80AF;1;0;0;1;1;1;1;1
-2.958e-05;h80AF;1;0;0;1;1;1;1;1
-2.957e-05;h80AF;1;0;0;1;1;1;1;1
-2.956e-05;h80AF;1;0;0;1;1;1;1;1
-2.955e-05;h80AF;1;0;0;1;1;1;1;1
-2.954e-05;h80AF;1;0;0;1;1;1;1;1
-2.953e-05;h80AF;1;0;0;1;1;1;1;1
-2.952e-05;h80AF;1;0;0;1;1;1;1;1
-2.951e-05;h80AF;1;0;0;1;1;1;1;1
-2.95e-05;h80AF;1;0;0;1;1;1;1;1
-2.949e-05;h80AF;1;0;0;1;1;1;1;1
-2.948e-05;h80AF;1;0;0;1;1;1;1;1
-2.947e-05;h80AF;1;0;0;1;1;1;1;1
-2.946e-05;h80AF;1;0;0;1;1;1;1;1
-2.945e-05;h80AF;1;0;0;1;1;1;1;1
